what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1292894539738
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1292894539739
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1292894539740
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1292894539741
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1292894539741
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1292894539742
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1292894539743
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1292894539744
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1292894539744
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1292894539745
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1292894539746
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1292894539746
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1292894539747
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1292894539748
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1292894539748
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1292894539749
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1292894539752
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1292894539752
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1292894539753
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1292894539753
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1292894539754
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1292894539754
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1292894539755
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1292894539756
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1292894539757
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1292894539758
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1292894539759
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1292894539759
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1292894539760
started,bundle,org.eclipse.ui.intro,3.3.2.v20100111_35x,"org.eclipse.ui.intro",1292894539761
started,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1292894539761
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1292894539761
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1292894539762
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1292894539762
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1292894539763
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1292894539764
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1292894539765
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1292894539765
started,bundle,org.tigris.subversion.clientadapter,1.6.10,"org.tigris.subversion.clientadapter",1292894539765
started,bundle,org.tigris.subversion.subclipse.core,1.6.10,"org.tigris.subversion.subclipse.core",1292894539766
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1292894539766
started,bundle,com.google.appengine.eclipse.core,1.3.3.v201006111302,"com.google.appengine.eclipse.core",1292894539766
started,bundle,com.google.appengine.eclipse.sdkbundle.1.3.7,1.3.7.v201008311405,"com.google.appengine.eclipse.sdkbundle.1.3.7",1292894539766
started,bundle,com.google.gdt.eclipse.core,1.3.3.v201006111302,"com.google.gdt.eclipse.core",1292894539767
started,bundle,com.google.gdt.eclipse.platform.shared,1.3.3.v201006111302,"com.google.gdt.eclipse.platform.shared",1292894539767
started,bundle,com.google.gdt.eclipse.suite,1.3.3.v201006111302,"com.google.gdt.eclipse.suite",1292894539767
started,bundle,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core",1292894539768
started,bundle,com.google.gwt.eclipse.sdkbundle.2.0.4,2.0.4.v201006301254,"com.google.gwt.eclipse.sdkbundle.2.0.4",1292894539768
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100730-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1292894539768
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100730-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1292894539769
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1292894539769
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1292894539770
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1292894539770
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100730-0100-e3x,"org.eclipse.mylyn.context.ui",1292894539771
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1292894539771
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.1.v20100730-0100-e3x,"org.eclipse.mylyn.tasks.ui",1292894539772
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1292894539773
os,sysinfo,,,"macosx",1292894539776
arch,sysinfo,,,"x86_64",1292894539776
ws,sysinfo,,,"cocoa",1292894539776
locale,sysinfo,,,"en_US",1292894539776
processors,sysinfo,,,"16",1292894539776
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1292894539776
java.runtime.version,sysinfo,,,"1.6.0_22-b04-307-10M3261",1292894539776
java.specification.name,sysinfo,,,"Java Platform API Specification",1292894539776
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1292894539776
java.specification.version,sysinfo,,,"1.6",1292894539776
java.vendor,sysinfo,,,"Apple Inc.",1292894539776
java.version,sysinfo,,,"1.6.0_22",1292894539776
java.vm.info,sysinfo,,,"mixed mode",1292894539776
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1292894539776
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1292894539776
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1292894539776
java.vm.specification.version,sysinfo,,,"1.0",1292894539776
java.vm.vendor,sysinfo,,,"Apple Inc.",1292894539776
java.vm.version,sysinfo,,,"17.1-b03-307",1292894539776
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292894541210
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292894541235
closed,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1292894541246
started,bundle,org.eclipse.jdt.launching.macosx,3.2.0.v20090527,"org.eclipse.jdt.launching.macosx",1292894569918
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292894577245
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1292894599363
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.9.3,"org.tigris.subversion.clientadapter.javahl",1292894603573
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.10,"org.tigris.subversion.clientadapter.svnkit",1292894603576
started,bundle,com.collabnet.subversion.merge,2.0.1,"com.collabnet.subversion.merge",1292894603703
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1292894603747
started,bundle,org.tigris.subversion.subclipse.ui,1.6.10,"org.tigris.subversion.subclipse.ui",1292894603783
started,bundle,org.tmatesoft.svnkit,1.3.2.6267,"org.tmatesoft.svnkit",1292894605938
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292894608258
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1292894616474
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292894633406
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1292894642616
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292894646696
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1292894649912
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292894650001
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292894650168
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1292894650693
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1292894650993
error,log,,,"Invalid preference page path: CSS Files",1292894659930
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292894660001
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292894679248
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292894682331
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292894696544
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292894699068
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292894709363
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292894721922
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292894751787
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292894753693
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292894761055
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1292894776930
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1292894777015
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1292894777090
error,log,,,"Unhandled event loop exception",1292894777754
error,log,,,"Unhandled event loop exception",1292894780388
error,log,,,"Unhandled event loop exception",1292894781972
error,log,,,"Unhandled event loop exception",1292894783140
error,log,,,"Unhandled event loop exception",1292894784270
error,log,,,"Unhandled event loop exception",1292894787583
error,log,,,"Unhandled event loop exception",1292894788258
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292894799527
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292894801956
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292895975534
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292895996710
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1292896006181
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896008323
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292896008506
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292896008585
error,log,,,"Invalid ZIP archive: lib/kamikaze-3.0.3.jar [in luceneCodec]",1292896009012
error,log,,,"Invalid ZIP archive: lib/lucene-core-4.0-SNAPSHOT.jar [in luceneCodec]",1292896009013
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896012099
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292896029777
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292896035389
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896035627
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1292896035666
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896046752
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896046863
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896046937
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896049954
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896067840
error,log,,,"Unhandled event loop exception",1292896133893
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1292896179485
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1292896179500
error,log,,,"Unhandled event loop exception",1292896197477
error,log,,,"Unhandled event loop exception",1292896200245
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896209181
error,log,,,"Invalid ZIP archive: lib/kamikaze-3.0.3.jar [in luceneCodec]",1292896209903
error,log,,,"Invalid ZIP archive: lib/lucene-core-4.0-SNAPSHOT.jar [in luceneCodec]",1292896209905
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896211619
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896228247
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896237657
error,log,,,"Unhandled event loop exception",1292896246192
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896249973
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896255183
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896268374
error,log,,,"Invalid ZIP archive: lib/kamikaze-3.0.3.jar [in luceneCodec]",1292896269472
error,log,,,"Invalid ZIP archive: lib/lucene-core-4.0-SNAPSHOT.jar [in luceneCodec]",1292896269473
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896272357
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896276606
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1292896276649
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292896277185
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292896282374
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896285914
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896313457
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292896319244
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292896327478
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896330376
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896341861
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896343200
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896388627
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896394864
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896426706
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896429376
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896436994
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896438307
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896470802
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896485855
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896491098
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292896491678
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292896508851
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896511725
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896531793
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896532683
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896541008
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896544117
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896545458
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.cleanAction",1292896545503
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896546733
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896567922
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896581508
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896698226
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896700174
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896701454
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292896701616
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1292896702004
stopped,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1292896702004
stopped,bundle,com.google.gdt.eclipse.suite,1.3.3.v201006111302,"com.google.gdt.eclipse.suite",1292896702004
stopped,bundle,com.google.gwt.eclipse.sdkbundle.2.0.4,2.0.4.v201006301254,"com.google.gwt.eclipse.sdkbundle.2.0.4",1292896702004
stopped,bundle,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core",1292896702009
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1292896702010
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1292896702010
stopped,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1292896702010
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090930-2100_R35x,"org.eclipse.jdt.apt.ui",1292896702011
stopped,bundle,tk.eclipse.plugin.htmleditor,2.0.6.1,"tk.eclipse.plugin.htmleditor",1292896702011
stopped,bundle,com.google.appengine.eclipse.sdkbundle.1.3.7,1.3.7.v201008311405,"com.google.appengine.eclipse.sdkbundle.1.3.7",1292896702011
stopped,bundle,com.google.appengine.eclipse.core,1.3.3.v201006111302,"com.google.appengine.eclipse.core",1292896702011
stopped,bundle,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.oophm",1292896702012
stopped,bundle,com.google.gdt.eclipse.core,1.3.3.v201006111302,"com.google.gdt.eclipse.core",1292896702012
stopped,bundle,com.google.gdt.eclipse.platform,1.3.3.v201006111302,"com.google.gdt.eclipse.platform",1292896702012
stopped,bundle,com.google.gdt.eclipse.platform.e35,1.3.3.v201006111302,"com.google.gdt.eclipse.platform.e35",1292896702012
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1292896702024
stopped,bundle,com.collabnet.subversion.merge,2.0.1,"com.collabnet.subversion.merge",1292896702025
stopped,bundle,org.tigris.subversion.subclipse.graph,1.0.7,"org.tigris.subversion.subclipse.graph",1292896702025
stopped,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1292896702025
stopped,bundle,org.tigris.subversion.subclipse.ui,1.6.10,"org.tigris.subversion.subclipse.ui",1292896702027
stopped,bundle,com.google.gdt.eclipse.platform.shared,1.3.3.v201006111302,"com.google.gdt.eclipse.platform.shared",1292896702027
stopped,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1292896702033
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1292896702040
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.204.v200909021537,"org.eclipse.wst.xsd.ui",1292896702078
stopped,bundle,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.ui",1292896702087
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1292896721036
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1292896721036
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1292896721037
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1292896721038
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1292896721039
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1292896721040
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1292896721040
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1292896721041
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1292896721042
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1292896721042
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1292896721043
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1292896721044
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1292896721044
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1292896721045
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1292896721046
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1292896721047
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1292896721053
