what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1292898674957
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1292898674958
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1292898674959
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1292898674960
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1292898674960
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1292898674961
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1292898674962
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1292898674962
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1292898674963
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1292898674964
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1292898674964
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1292898674965
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1292898674965
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1292898674966
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1292898674967
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1292898674968
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1292898674968
started,bundle,com.collabnet.subversion.merge,2.0.1,"com.collabnet.subversion.merge",1292898674968
started,bundle,org.tigris.subversion.clientadapter,1.6.10,"org.tigris.subversion.clientadapter",1292898674968
started,bundle,org.tigris.subversion.subclipse.core,1.6.10,"org.tigris.subversion.subclipse.core",1292898674968
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1292898674968
started,bundle,org.tigris.subversion.subclipse.ui,1.6.10,"org.tigris.subversion.subclipse.ui",1292898674969
started,bundle,com.google.appengine.eclipse.core,1.3.3.v201006111302,"com.google.appengine.eclipse.core",1292898674969
started,bundle,com.google.gdt.eclipse.core,1.3.3.v201006111302,"com.google.gdt.eclipse.core",1292898674970
started,bundle,com.google.gdt.eclipse.platform.shared,1.3.3.v201006111302,"com.google.gdt.eclipse.platform.shared",1292898674970
started,bundle,com.google.gdt.eclipse.suite,1.3.3.v201006111302,"com.google.gdt.eclipse.suite",1292898674970
started,bundle,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core",1292898674971
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100730-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1292898674971
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100730-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1292898674972
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1292898674972
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1292898674973
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1292898674973
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100730-0100-e3x,"org.eclipse.mylyn.context.ui",1292898674974
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1292898674974
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.1.v20100730-0100-e3x,"org.eclipse.mylyn.tasks.ui",1292898674975
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1292898674976
os,sysinfo,,,"macosx",1292898674979
arch,sysinfo,,,"x86_64",1292898674979
ws,sysinfo,,,"cocoa",1292898674979
locale,sysinfo,,,"en_US",1292898674979
processors,sysinfo,,,"16",1292898674979
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1292898674979
java.runtime.version,sysinfo,,,"1.6.0_22-b04-307-10M3261",1292898674979
java.specification.name,sysinfo,,,"Java Platform API Specification",1292898674979
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1292898674979
java.specification.version,sysinfo,,,"1.6",1292898674979
java.vendor,sysinfo,,,"Apple Inc.",1292898674979
java.version,sysinfo,,,"1.6.0_22",1292898674979
java.vm.info,sysinfo,,,"mixed mode",1292898674979
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1292898674979
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1292898674979
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1292898674979
java.vm.specification.version,sysinfo,,,"1.0",1292898674979
java.vm.vendor,sysinfo,,,"Apple Inc.",1292898674979
java.vm.version,sysinfo,,,"17.1-b03-307",1292898674979
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292898676427
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292898692827
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898719264
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898730193
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1292898731827
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292898732388
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.9.3,"org.tigris.subversion.clientadapter.javahl",1292898732875
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.10,"org.tigris.subversion.clientadapter.svnkit",1292898732877
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898733270
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898734518
started,bundle,org.tmatesoft.svnkit,1.3.2.6267,"org.tmatesoft.svnkit",1292898734591
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292898742025
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898748142
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898758329
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898771523
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898774780
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898775672
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1292898805049
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898814499
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1292898814557
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898819354
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898821196
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1292898821241
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898824669
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898839042
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898848724
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292898850269
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292898850338
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898850497
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1292898850540
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898853477
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898857781
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898860807
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898874103
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898883326
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1292898946875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898948710
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292898948855
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1292898949077
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1292898949123
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292898949146
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898950620
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898956250
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1292898957700
started,bundle,com.sun.jna,3.2.3,"com.sun.jna",1292898957724
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1292898957924
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292898958319
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292898965677
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292898967792
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898972988
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292898982391
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898982454
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898987713
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898988786
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.cleanAction",1292898988834
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292898990571
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292898993028
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292899061048
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292899961055
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292955751470
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292955754126
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292955755335
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292955757574
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292956387726
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292956399317
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292957458104
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292957460149
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292959788334
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292959799638
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292959801370
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292959832439
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292959837375
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292959858343
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1292959860509
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292959862788
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292959885671
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292959894735
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292959894825
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292959897473
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1292959903782
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292959905966
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292959908184
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1292959911872
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292959912643
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1292959917554
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1292959943519
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292959981092
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292959984338
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.cleanAction",1292959984384
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292959989457
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292959994471
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1292960002262
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292960002630
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292960006923
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960009804
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960014539
error,log,,,"Internal Error",1292960018705
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960018752
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960028593
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960028755
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960028826
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292960034483
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960036951
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1292960039161
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1292960039531
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292960040275
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960040583
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1292960042306
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292960054333
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960059225
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292960086676
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960098468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1292960098510
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960104342
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292960111300
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960111882
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292960111967
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960115526
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960116951
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960117144
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1292960117188
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960117789
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960119828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960121284
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960121448
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1292960121901
stopped,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1292960121902
stopped,bundle,com.google.gdt.eclipse.suite,1.3.3.v201006111302,"com.google.gdt.eclipse.suite",1292960121903
stopped,bundle,com.google.gwt.eclipse.sdkbundle.2.0.4,2.0.4.v201006301254,"com.google.gwt.eclipse.sdkbundle.2.0.4",1292960121909
stopped,bundle,com.google.gwt.eclipse.core,1.3.3.v201006111302,"com.google.gwt.eclipse.core",1292960121919
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1292960121919
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1292960121920
stopped,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1292960121927
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090930-2100_R35x,"org.eclipse.jdt.apt.ui",1292960121940
stopped,bundle,tk.eclipse.plugin.htmleditor,2.0.6.1,"tk.eclipse.plugin.htmleditor",1292960121941
stopped,bundle,com.google.appengine.eclipse.sdkbundle.1.3.7,1.3.7.v201008311405,"com.google.appengine.eclipse.sdkbundle.1.3.7",1292960121950
stopped,bundle,com.google.appengine.eclipse.core,1.3.3.v201006111302,"com.google.appengine.eclipse.core",1292960121951
stopped,bundle,com.google.gwt.eclipse.oophm,1.3.3.v201006111302,"com.google.gwt.eclipse.oophm",1292960121951
stopped,bundle,com.google.gdt.eclipse.core,1.3.3.v201006111302,"com.google.gdt.eclipse.core",1292960121953
stopped,bundle,com.google.gdt.eclipse.platform,1.3.3.v201006111302,"com.google.gdt.eclipse.platform",1292960121953
stopped,bundle,com.google.gdt.eclipse.platform.e35,1.3.3.v201006111302,"com.google.gdt.eclipse.platform.e35",1292960121954
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1292960121954
stopped,bundle,com.collabnet.subversion.merge,2.0.1,"com.collabnet.subversion.merge",1292960121954
stopped,bundle,org.tigris.subversion.subclipse.graph,1.0.7,"org.tigris.subversion.subclipse.graph",1292960121954
